epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,581.852,0.51628,0.59024,0.59035,1.09087,0.70441,0.49349,0.61709,0.46205,0.70441,0.49349,0.61709,0.48862,1.00171,1.05912,1.40105,1.38965,0.00154735,0.00154735,0.00154735
31,600.98,0.48325,0.52964,0.52127,1.0569,0.72844,0.55789,0.66703,0.50279,0.72844,0.55789,0.66703,0.51557,1.01934,1.12072,1.1846,1.44991,0.00154323,0.00154323,0.00154323
32,619.969,0.49631,0.54626,0.52896,1.08491,0.71874,0.51967,0.63527,0.47543,0.71874,0.51967,0.63527,0.52037,0.9892,1.12898,1.3428,1.33868,0.0015391,0.0015391,0.0015391
33,638.685,0.51559,0.59958,0.54732,1.0748,0.74756,0.54723,0.57962,0.43803,0.66193,0.52169,0.5423,0.42006,1.00759,1.24538,1.60363,1.41617,0.00153497,0.00153497,0.00153497
34,657.345,0.52126,0.62782,0.54356,1.10081,0.61089,0.6627,0.69244,0.4867,0.61089,0.6627,0.6851,0.4968,1.02771,1.3203,1.26991,1.42587,0.00153085,0.00153085,0.00153085
35,676.018,0.50894,0.61403,0.52661,1.08222,0.53825,0.78211,0.74142,0.55553,0.56036,0.75579,0.72898,0.5647,0.97962,1.2111,1.15047,1.35051,0.00152672,0.00152672,0.00152672
36,695.141,0.46666,0.5458,0.47209,1.05063,0.56651,0.53789,0.59689,0.49198,0.56651,0.53789,0.59689,0.48085,0.92597,1.14939,1.74084,1.29824,0.0015226,0.0015226,0.0015226
37,713.798,0.45187,0.53615,0.48374,1.04046,0.50297,0.62947,0.54667,0.41418,0.50297,0.62947,0.54667,0.42154,1.02106,1.11497,1.72774,1.44433,0.00151847,0.00151847,0.00151847
38,732.437,0.52478,0.53215,0.5268,1.09269,0.6277,0.63101,0.70554,0.50217,0.60199,0.60879,0.68638,0.54332,1.0961,1.06518,1.1613,1.42691,0.00151434,0.00151434,0.00151434
39,751.068,0.47406,0.48546,0.48982,1.06233,0.77145,0.58876,0.71434,0.56938,0.77145,0.58876,0.71434,0.57617,0.87826,1.13288,1.12079,1.31279,0.00151022,0.00151022,0.00151022
40,770.068,0.45519,0.49945,0.48908,1.02306,0.5608,0.65788,0.56576,0.45678,0.5608,0.65788,0.56576,0.45455,0.91116,1.1607,1.4245,1.31384,0.00150609,0.00150609,0.00150609
41,788.732,0.44583,0.48274,0.43917,1.01252,0.54438,0.75579,0.63882,0.49682,0.54438,0.75579,0.63882,0.51154,0.89435,1.06822,1.28289,1.30679,0.00150197,0.00150197,0.00150197
42,807.539,0.46724,0.47253,0.4668,1.0419,0.76404,0.6147,0.72643,0.54973,0.76404,0.6147,0.72643,0.59383,0.89817,1.00957,1.21988,1.32378,0.00149784,0.00149784,0.00149784
43,826.2,0.48302,0.46451,0.57512,1.03147,0.57826,0.63053,0.65013,0.52806,0.57826,0.63053,0.65013,0.52785,0.85656,0.99723,1.33427,1.28518,0.00149372,0.00149372,0.00149372
44,844.847,0.44616,0.4691,0.43694,1.01526,0.56556,0.62421,0.62904,0.477,0.56556,0.62421,0.62339,0.48293,0.99365,1.13547,1.27635,1.41572,0.00148959,0.00148959,0.00148959
45,863.515,0.42493,0.46175,0.42437,1.00505,0.651,0.61808,0.65914,0.5318,0.651,0.61808,0.65683,0.53858,0.82154,0.9747,1.30193,1.20792,0.00148546,0.00148546,0.00148546
46,882.143,0.41023,0.43241,0.45986,1.00298,0.84157,0.53695,0.68758,0.55032,0.84157,0.53695,0.69057,0.55852,0.90047,1.18179,1.40938,1.29954,0.00148134,0.00148134,0.00148134
47,900.972,0.42589,0.44399,0.39799,1.02131,0.79645,0.68245,0.75363,0.59951,0.79645,0.68245,0.75245,0.62056,0.90755,1.10964,1.08954,1.29474,0.00147721,0.00147721,0.00147721
48,920.095,0.42123,0.4332,0.40996,0.99614,0.71093,0.79474,0.76218,0.59751,0.71093,0.79474,0.76218,0.62332,0.88824,0.9928,1.07188,1.27876,0.00147309,0.00147309,0.00147309
49,939.079,0.41621,0.45716,0.41716,0.99207,0.63801,0.55789,0.65328,0.48219,0.63801,0.55789,0.65328,0.50831,0.93441,1.0834,1.41946,1.34516,0.00146896,0.00146896,0.00146896
50,957.698,0.41495,0.43256,0.41589,1.00159,0.51866,0.7136,0.66676,0.50765,0.51866,0.7136,0.67595,0.53075,0.98155,1.11367,1.33731,1.35203,0.00146483,0.00146483,0.00146483
51,976.334,0.38275,0.4075,0.37364,0.98527,0.78417,0.59158,0.74884,0.58802,0.78417,0.59158,0.74884,0.60367,0.87973,0.98336,1.12447,1.24782,0.00146071,0.00146071,0.00146071
