epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,884.611,0.53629,0.59489,0.45234,0.94705,0.87237,0.69496,0.82028,0.67746,0.87237,0.69496,0.82028,0.67441,0.68498,0.85638,0.83822,1.10517,0.000982113,0.000982113,0.000982113
85,894.457,0.50315,0.57042,0.44922,0.93291,0.94102,0.8125,0.8879,0.7458,0.94102,0.8125,0.89499,0.75478,0.68916,0.74465,0.73231,1.05188,0.000973861,0.000973861,0.000973861
86,904.316,0.51929,0.59243,0.44303,0.93104,0.88034,0.7125,0.70631,0.60305,0.88034,0.7125,0.70631,0.59874,0.65417,0.92778,1.1487,1.06446,0.00096561,0.00096561,0.00096561
87,914.124,0.49912,0.58708,0.44113,0.93772,0.90624,0.7625,0.80948,0.70591,0.90624,0.7625,0.80948,0.68536,0.64483,0.83553,0.90868,1.01692,0.000957358,0.000957358,0.000957358
88,923.967,0.5141,0.5746,0.46013,0.92427,0.89778,0.84409,0.90502,0.73589,0.89778,0.84409,0.90502,0.74669,0.68261,0.78276,0.60425,1.09258,0.000949106,0.000949106,0.000949106
89,933.818,0.51601,0.55317,0.44496,0.9269,0.91886,0.8353,0.87215,0.71998,0.91886,0.8353,0.87469,0.71881,0.66789,0.86113,0.68168,1.07266,0.000940855,0.000940855,0.000940855
90,943.67,0.48928,0.5485,0.41875,0.9061,0.96272,0.90975,0.93156,0.7768,0.96272,0.90975,0.93156,0.77046,0.67004,0.98317,0.53762,1.00739,0.000932603,0.000932603,0.000932603
91,953.506,0.52041,0.5697,0.45145,0.93462,0.92834,0.77579,0.86538,0.69403,0.89327,0.75194,0.83076,0.6759,0.72361,0.93645,0.75777,1.04176,0.000924352,0.000924352,0.000924352
92,963.384,0.50306,0.54849,0.44214,0.91717,0.93487,0.85952,0.89632,0.75223,0.93487,0.85952,0.89632,0.7613,0.71502,0.92018,0.54491,1.03282,0.0009161,0.0009161,0.0009161
93,973.187,0.51476,0.59346,0.4487,0.92239,0.94755,0.7499,0.85011,0.73627,0.94755,0.7499,0.85011,0.73277,0.65137,0.84442,0.68244,1.00707,0.000907848,0.000907848,0.000907848
94,983.127,0.52445,0.56063,0.45542,0.93743,0.88285,0.78333,0.83749,0.73474,0.88285,0.78333,0.83749,0.73418,0.68839,0.77259,0.70695,1.0062,0.000899597,0.000899597,0.000899597
95,992.96,0.48645,0.53675,0.42628,0.90329,0.91474,0.85417,0.93055,0.79175,0.91474,0.85417,0.93055,0.78126,0.63772,0.84859,0.6409,1.019,0.000891345,0.000891345,0.000891345
96,1002.86,0.50118,0.54826,0.44023,0.92439,0.93723,0.76596,0.90543,0.75361,0.93723,0.76596,0.90543,0.74993,0.70543,0.85507,0.60717,1.06585,0.000883093,0.000883093,0.000883093
97,1012.76,0.49568,0.55377,0.42432,0.91879,0.88136,0.8673,0.91861,0.7842,0.88136,0.8673,0.92038,0.7811,0.63365,0.82335,0.57122,1.02338,0.000874842,0.000874842,0.000874842
98,1022.72,0.49571,0.56434,0.40413,0.91918,0.93192,0.81674,0.90507,0.7667,0.93192,0.81674,0.90507,0.76504,0.63495,0.84321,0.65062,1.02126,0.00086659,0.00086659,0.00086659
99,1032.6,0.46753,0.53878,0.42057,0.91036,0.94934,0.7875,0.89314,0.77169,0.94934,0.7875,0.9108,0.75971,0.64029,0.93645,0.62698,1.01825,0.000858338,0.000858338,0.000858338
100,1042.6,0.48412,0.60508,0.419,0.92737,0.89875,0.83333,0.87446,0.74535,0.89875,0.83333,0.87446,0.72446,0.62522,0.89286,0.70151,1.01823,0.000850087,0.000850087,0.000850087
101,1052.55,0.47753,0.52811,0.41247,0.91317,0.97452,0.77247,0.87253,0.74661,0.97452,0.77247,0.87253,0.74817,0.62226,0.85353,0.72259,1.00744,0.000841835,0.000841835,0.000841835
102,1062.4,0.49043,0.567,0.45025,0.92042,0.94923,0.83376,0.92439,0.77382,0.94923,0.83376,0.92439,0.76551,0.63725,0.86854,0.53842,1.03359,0.000833583,0.000833583,0.000833583
103,1072.2,0.47636,0.52128,0.40998,0.91199,0.86936,0.85833,0.90232,0.7607,0.86936,0.85833,0.90232,0.76436,0.58071,0.82109,0.5589,0.98449,0.000825332,0.000825332,0.000825332
104,1082.08,0.43793,0.4788,0.39163,0.89788,0.96396,0.90833,0.92337,0.79877,0.96396,0.90833,0.92337,0.786,0.59809,0.95531,0.42676,0.99129,0.00081708,0.00081708,0.00081708
105,1093.19,0.45863,0.52709,0.40935,0.90372,0.86851,0.80117,0.86156,0.72973,0.86851,0.80117,0.86779,0.71783,0.61913,0.81696,0.73397,0.99856,0.000808828,0.000808828,0.000808828
106,1103.04,0.46238,0.5003,0.40558,0.91503,0.92636,0.75584,0.90408,0.79717,0.92636,0.75584,0.91299,0.79852,0.57286,0.71113,0.63506,0.98443,0.000800577,0.000800577,0.000800577
107,1114.12,0.47351,0.56024,0.42186,0.91817,0.96937,0.87312,0.92945,0.80556,0.96937,0.87312,0.92945,0.796,0.63741,0.80051,0.52173,0.9971,0.000792325,0.000792325,0.000792325
108,1125.25,0.44002,0.56118,0.39167,0.9049,0.92308,0.85833,0.91696,0.77362,0.92308,0.85833,0.91696,0.74658,0.62562,0.85648,0.60734,0.98951,0.000784073,0.000784073,0.000784073
109,1135.11,0.42941,0.48737,0.36421,0.90425,0.9235,0.90925,0.95703,0.80012,0.9235,0.90925,0.95703,0.7721,0.63187,0.88489,0.48648,1.00857,0.000775822,0.000775822,0.000775822
110,1144.99,0.43024,0.48707,0.37615,0.88949,0.9142,0.88333,0.91352,0.77728,0.9142,0.88333,0.92074,0.77974,0.65784,0.76109,0.54955,1.03174,0.00076757,0.00076757,0.00076757
