epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,148.476,0.7372,0.84719,0.73823,0.98727,0.73302,0.65833,0.7064,0.58682,0.73302,0.65833,0.7064,0.57271,0.76548,1.16057,1.15298,1.06214,0.0014277,0.0014277,0.0014277
31,152.628,0.73944,0.83934,0.73856,0.9869,0.74985,0.75484,0.85244,0.67436,0.74985,0.75484,0.85244,0.67384,0.76287,0.88269,0.99766,1.02516,0.00141945,0.00141945,0.00141945
32,156.748,0.71083,0.79057,0.73498,0.97526,0.90979,0.73506,0.88471,0.73105,0.90979,0.73506,0.88566,0.72562,0.70469,0.88322,0.77975,0.97986,0.0014112,0.0014112,0.0014112
33,161.01,0.73809,0.79834,0.71974,0.9879,0.70753,0.82917,0.83541,0.67786,0.70753,0.82917,0.83541,0.66592,0.72662,1.08197,0.8472,1.0159,0.00140295,0.00140295,0.00140295
34,165.13,0.7307,0.87904,0.69572,0.97789,0.78578,0.75833,0.81603,0.64736,0.78578,0.75833,0.81633,0.63447,0.81776,0.8468,0.97898,1.04614,0.0013947,0.0013947,0.0013947
35,169.249,0.70649,0.77078,0.66068,0.95983,0.80919,0.75417,0.84369,0.67496,0.80919,0.75417,0.84369,0.64986,0.75697,0.97033,1.01289,1.01822,0.00138644,0.00138644,0.00138644
36,173.537,0.69784,0.81291,0.66092,0.9738,0.87883,0.67028,0.82408,0.68331,0.87883,0.67028,0.82408,0.64369,0.76579,1.31891,1.20891,1.00989,0.00137819,0.00137819,0.00137819
37,177.61,0.68829,0.78158,0.6771,0.95097,0.83502,0.75833,0.82617,0.67593,0.83502,0.75833,0.82617,0.66599,0.74496,0.90498,1.02334,1.00578,0.00136994,0.00136994,0.00136994
38,181.779,0.68177,0.78958,0.64918,0.95711,0.85687,0.68823,0.73182,0.59743,0.85687,0.68823,0.73182,0.61668,0.78861,0.90734,1.27824,1.03554,0.00136169,0.00136169,0.00136169
39,185.867,0.67383,0.75305,0.66332,0.94926,0.94735,0.75833,0.84364,0.68459,0.94735,0.75833,0.84364,0.71136,0.79574,0.79436,0.88173,1.0506,0.00135344,0.00135344,0.00135344
40,189.997,0.67748,0.77842,0.64912,0.97224,0.84539,0.73924,0.8513,0.68338,0.84539,0.73924,0.8513,0.68246,0.73254,0.84054,0.84776,1.03897,0.00134519,0.00134519,0.00134519
41,194.122,0.68624,0.7855,0.6541,0.96214,0.70506,0.81667,0.78592,0.64345,0.70506,0.81667,0.78583,0.64991,0.76146,0.76971,1.02614,1.06014,0.00133693,0.00133693,0.00133693
42,198.268,0.68089,0.71532,0.64056,0.96773,0.73661,0.75833,0.81834,0.6739,0.73661,0.75833,0.81834,0.67283,0.76735,0.77186,0.97762,1.06632,0.00132868,0.00132868,0.00132868
43,202.593,0.678,0.76651,0.61889,0.96262,0.74231,0.67415,0.71346,0.58506,0.74231,0.67415,0.71346,0.59462,0.74471,0.90898,1.1458,1.01848,0.00132043,0.00132043,0.00132043
44,206.693,0.65172,0.70211,0.56199,0.93634,0.81911,0.78333,0.86445,0.69034,0.81911,0.78333,0.86219,0.68431,0.74346,0.97676,0.83311,1.01689,0.00131218,0.00131218,0.00131218
45,210.773,0.63362,0.65519,0.58724,0.93973,0.8925,0.87917,0.908,0.71748,0.86255,0.85417,0.8792,0.71637,0.76659,1.01636,0.66998,1.02475,0.00130393,0.00130393,0.00130393
