epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,201.968,0.73799,0.81754,0.63439,0.99599,0.67173,0.70581,0.65983,0.50889,0.67173,0.70581,0.65983,0.5284,0.94926,1.2953,1.45233,1.26698,0.0014277,0.0014277,0.0014277
31,207.973,0.74882,0.81809,0.66876,1.00687,0.87413,0.6949,0.86509,0.64649,0.87413,0.6949,0.86509,0.67829,0.87326,0.93635,0.88892,1.17277,0.00141945,0.00141945,0.00141945
32,214.209,0.72498,0.79477,0.70315,0.99462,0.81638,0.8375,0.89254,0.68446,0.81638,0.8375,0.89254,0.71368,0.80214,0.81223,0.76669,1.09366,0.0014112,0.0014112,0.0014112
33,220.562,0.70557,0.73891,0.66402,0.99322,0.8378,0.79173,0.87407,0.66669,0.8378,0.79173,0.87407,0.68729,0.76735,0.94023,0.81154,1.0735,0.00140295,0.00140295,0.00140295
34,226.344,0.70897,0.82153,0.68465,0.99104,0.79289,0.73365,0.82864,0.64157,0.79289,0.73365,0.82864,0.64716,0.84796,1.03858,0.96778,1.12969,0.0013947,0.0013947,0.0013947
35,232.126,0.68535,0.75571,0.61882,0.95744,0.94969,0.8,0.89348,0.69431,0.94969,0.8,0.89348,0.70763,0.76824,0.91669,0.75658,1.06455,0.00138644,0.00138644,0.00138644
36,238.526,0.66745,0.79131,0.59421,0.9777,0.82528,0.78333,0.82377,0.6365,0.82528,0.78333,0.82377,0.6397,0.81281,0.93939,0.86704,1.11534,0.00137819,0.00137819,0.00137819
37,244.289,0.65885,0.73049,0.58625,0.96265,0.86205,0.76667,0.88157,0.70262,0.86205,0.76667,0.88157,0.70312,0.75568,0.9836,0.76299,1.06197,0.00136994,0.00136994,0.00136994
38,250.896,0.68186,0.7745,0.61444,0.9764,0.7553,0.74518,0.75016,0.55339,0.7553,0.74518,0.75021,0.58736,0.84089,1.08792,1.11574,1.15825,0.00136169,0.00136169,0.00136169
39,256.697,0.67655,0.73073,0.61282,0.96908,0.74311,0.79167,0.78966,0.62678,0.79721,0.66455,0.77608,0.62311,0.76865,1.13344,0.96094,1.0811,0.00135344,0.00135344,0.00135344
40,262.449,0.65843,0.73626,0.6299,0.98061,0.84982,0.79033,0.86778,0.64117,0.84982,0.79033,0.86778,0.65523,0.86869,0.89849,0.88957,1.17514,0.00134519,0.00134519,0.00134519
41,268.315,0.68729,0.7555,0.61846,0.97864,0.806,0.83333,0.83603,0.66865,0.806,0.83333,0.85233,0.67026,0.78985,0.91531,0.81689,1.08481,0.00133693,0.00133693,0.00133693
42,274.022,0.70627,0.70187,0.64051,0.99314,0.93215,0.79157,0.83483,0.67713,0.93215,0.79157,0.83969,0.67068,0.72732,0.77724,0.90951,1.02892,0.00132868,0.00132868,0.00132868
