epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,324.99,0.8529,0.95044,0.89902,1.1185,0.83613,0.64375,0.74406,0.56468,0.83613,0.64375,0.7418,0.5652,0.83057,1.03715,1.3083,1.16546,0.00154735,0.00154735,0.00154735
31,334.788,0.86182,0.98616,0.86184,1.13973,0.87863,0.85446,0.92419,0.68196,0.87863,0.85446,0.92664,0.69074,0.82461,0.94018,0.84796,1.16673,0.00154323,0.00154323,0.00154323
32,345.865,0.79804,0.95733,0.86,1.10982,0.76018,0.75668,0.82385,0.59662,0.76018,0.75668,0.82551,0.61869,0.96927,0.96743,1.05648,1.27404,0.0015391,0.0015391,0.0015391
33,355.624,0.80318,0.90321,0.84023,1.09676,0.79159,0.77468,0.85499,0.58859,0.79159,0.77468,0.85731,0.6376,0.91414,1.0536,0.97936,1.2043,0.00153497,0.00153497,0.00153497
34,365.66,0.79003,0.96405,0.81576,1.08971,0.78506,0.79857,0.86605,0.67952,0.78506,0.79857,0.8668,0.66653,0.84849,1.00785,0.83569,1.16481,0.00153085,0.00153085,0.00153085
35,375.456,0.79657,0.87577,0.80541,1.07349,0.75313,0.66818,0.77041,0.5823,0.75313,0.66818,0.76885,0.59125,0.87062,0.96401,1.24214,1.18634,0.00152672,0.00152672,0.00152672
36,385.273,0.76254,0.91511,0.79181,1.0782,0.92277,0.59418,0.72684,0.56024,0.92277,0.59418,0.72684,0.55606,0.90254,1.06538,1.31291,1.20598,0.0015226,0.0015226,0.0015226
37,395.088,0.75382,0.86925,0.79529,1.06533,0.77001,0.68717,0.73678,0.56368,0.77001,0.68717,0.73256,0.5697,0.86519,0.91615,1.08388,1.15516,0.00151847,0.00151847,0.00151847
38,404.861,0.76882,0.90844,0.80256,1.07451,0.7365,0.72292,0.79357,0.60155,0.7365,0.72292,0.79357,0.61081,0.84344,0.8912,0.96793,1.16191,0.00151434,0.00151434,0.00151434
39,414.812,0.73788,0.86057,0.74949,1.0568,0.72061,0.79076,0.76997,0.59152,0.72061,0.79076,0.76997,0.60881,0.82166,0.95975,0.97657,1.11709,0.00151022,0.00151022,0.00151022
40,424.615,0.7617,0.88766,0.77874,1.07872,0.87847,0.77083,0.84795,0.68988,0.87847,0.77083,0.85378,0.68789,0.74759,1.01324,0.86115,1.10261,0.00150609,0.00150609,0.00150609
41,435.66,0.74115,0.87878,0.7423,1.04248,0.7534,0.74375,0.77076,0.57795,0.7534,0.74375,0.77076,0.57902,0.91899,0.92482,0.98809,1.2471,0.00150197,0.00150197,0.00150197
42,445.427,0.76641,0.83247,0.8082,1.07928,0.70852,0.83575,0.84246,0.64238,0.70852,0.83575,0.84246,0.65563,0.74173,0.84683,0.86549,1.10377,0.00149784,0.00149784,0.00149784
43,455.093,0.76243,0.84264,0.74031,1.06921,0.8138,0.73333,0.83381,0.68317,0.8138,0.73333,0.83381,0.66735,0.75866,0.84277,0.93848,1.10188,0.00149372,0.00149372,0.00149372
44,464.963,0.71384,0.81475,0.66398,1.047,0.88907,0.73785,0.87095,0.67533,0.88907,0.73785,0.87095,0.66887,0.75991,0.86153,0.85709,1.13065,0.00148959,0.00148959,0.00148959
45,474.628,0.67294,0.75047,0.65292,1.01898,0.92412,0.88035,0.93024,0.72051,0.92412,0.88035,0.93024,0.72331,0.81324,0.95787,0.63033,1.15397,0.00148546,0.00148546,0.00148546
46,485.745,0.70726,0.82709,0.65318,1.02486,0.87352,0.81639,0.84811,0.66014,0.87352,0.81639,0.85083,0.67473,0.81608,0.91457,0.70931,1.16778,0.00148134,0.00148134,0.00148134
47,495.51,0.73112,0.86811,0.67534,1.04882,0.62506,0.76667,0.75842,0.57881,0.62506,0.76667,0.76109,0.58804,0.8645,1.06448,1.01676,1.22751,0.00147721,0.00147721,0.00147721
48,505.545,0.69747,0.84241,0.68684,1.04382,0.75562,0.73315,0.82842,0.62729,0.75562,0.73315,0.82914,0.65814,0.77696,1.007,1.12852,1.10043,0.00147309,0.00147309,0.00147309
49,515.328,0.70304,0.84816,0.72382,1.04907,0.81995,0.66667,0.74519,0.59946,0.81416,0.66667,0.77154,0.61101,0.75687,1.03651,0.89334,1.08665,0.00146896,0.00146896,0.00146896
50,525.115,0.7119,0.83088,0.73228,1.02321,0.85948,0.76429,0.84765,0.66957,0.85948,0.76429,0.84765,0.67621,0.78416,1.00362,0.84923,1.08402,0.00146483,0.00146483,0.00146483
51,534.869,0.67777,0.84229,0.65733,1.00857,0.86403,0.84934,0.91971,0.68573,0.86298,0.84066,0.91873,0.6898,0.80658,0.95323,0.89295,1.16892,0.00146071,0.00146071,0.00146071
52,544.833,0.67543,0.75147,0.61396,1.02074,0.8547,0.79606,0.85941,0.65506,0.89748,0.75,0.83994,0.69025,0.79859,0.92651,0.79669,1.11793,0.00145658,0.00145658,0.00145658
53,554.588,0.67965,0.81123,0.6332,1.00861,0.81703,0.72529,0.76279,0.58318,0.81703,0.72529,0.76279,0.5951,0.75123,0.88004,1.02237,1.119,0.00145246,0.00145246,0.00145246
54,564.399,0.68402,0.80478,0.64477,1.02123,0.85637,0.78333,0.80141,0.63889,0.85637,0.78333,0.80043,0.63955,0.76495,0.89472,1.06161,1.13014,0.00144833,0.00144833,0.00144833
55,574.149,0.66499,0.80868,0.63772,1.00879,0.85185,0.73125,0.78975,0.63221,0.86761,0.74375,0.80949,0.61628,0.76018,0.91041,0.89363,1.14791,0.00144421,0.00144421,0.00144421
56,583.947,0.66231,0.76139,0.63567,0.99493,0.8889,0.80833,0.85111,0.68849,0.8889,0.80833,0.85111,0.6891,0.75099,0.86319,0.84004,1.13012,0.00144008,0.00144008,0.00144008
57,593.919,0.63078,0.73873,0.55371,0.98375,0.89458,0.79792,0.86232,0.683,0.89458,0.79792,0.86232,0.69481,0.72216,0.9391,0.72771,1.09049,0.00143595,0.00143595,0.00143595
58,603.734,0.69393,0.89004,0.65911,1.01837,0.86546,0.70208,0.82151,0.65851,0.86546,0.70208,0.8151,0.66947,0.78183,0.93313,0.85028,1.10807,0.00143183,0.00143183,0.00143183
59,613.511,0.67675,0.83469,0.63044,1.02696,0.92375,0.79444,0.90818,0.73074,0.92375,0.79444,0.90818,0.73064,0.73114,0.89625,0.67099,1.04899,0.0014277,0.0014277,0.0014277
60,624.586,0.63275,0.77209,0.60152,0.98287,0.7788,0.86042,0.86063,0.69454,0.7788,0.86042,0.85712,0.70885,0.69163,0.88573,0.7189,1.06579,0.00142358,0.00142358,0.00142358
61,634.324,0.68023,0.80918,0.6318,1.02249,0.75213,0.84496,0.84529,0.68278,0.75213,0.84496,0.84529,0.68827,0.73081,0.89968,0.75899,1.0802,0.00141945,0.00141945,0.00141945
62,644.347,0.62212,0.77409,0.58846,0.9863,0.87341,0.78777,0.88657,0.72785,0.82492,0.84755,0.8991,0.75258,0.72322,0.95066,0.64775,1.07549,0.00141532,0.00141532,0.00141532
63,655.415,0.60591,0.68151,0.55499,0.96506,0.73303,0.82083,0.88119,0.70987,0.73303,0.82083,0.88119,0.72335,0.70993,0.86883,0.73902,1.05633,0.0014112,0.0014112,0.0014112
64,665.222,0.64602,0.72877,0.61622,1.01745,0.9294,0.90716,0.94894,0.77294,0.9294,0.90716,0.95025,0.78778,0.7253,0.81839,0.65061,1.10401,0.00140707,0.00140707,0.00140707
65,676.264,0.62706,0.71686,0.59734,0.97888,0.78319,0.83889,0.87699,0.70092,0.78319,0.83889,0.8782,0.69534,0.75814,0.92246,0.72035,1.16048,0.00140295,0.00140295,0.00140295
66,686.054,0.63608,0.73541,0.56222,0.98048,0.77391,0.87819,0.89793,0.72161,0.77391,0.87819,0.90104,0.73091,0.72858,0.95892,0.686,1.10601,0.00139882,0.00139882,0.00139882
67,696.031,0.62736,0.70984,0.57785,0.9766,0.88395,0.78029,0.82739,0.68817,0.88395,0.78029,0.83144,0.66566,0.71539,0.97124,0.79529,1.06451,0.0013947,0.0013947,0.0013947
68,705.815,0.65164,0.71204,0.61034,0.99085,0.88595,0.81042,0.88562,0.71856,0.88595,0.81042,0.88562,0.71656,0.74326,0.90967,0.70285,1.10089,0.00139057,0.00139057,0.00139057
69,715.574,0.63259,0.72586,0.56865,0.97438,0.8877,0.85625,0.91074,0.73106,0.8877,0.85625,0.91074,0.72415,0.76625,1.06018,0.62356,1.12738,0.00138644,0.00138644,0.00138644
70,725.382,0.61519,0.74392,0.54514,0.98211,0.85911,0.78282,0.88262,0.72902,0.85911,0.78282,0.88085,0.71052,0.70506,0.83442,0.8111,1.10957,0.00138232,0.00138232,0.00138232
71,735.122,0.63078,0.72349,0.56223,0.98882,0.85395,0.87336,0.92921,0.75919,0.85395,0.87336,0.92921,0.74674,0.68496,0.8741,0.66607,1.08329,0.00137819,0.00137819,0.00137819
72,744.919,0.63815,0.72882,0.55944,0.98475,0.84072,0.85417,0.90445,0.72978,0.84072,0.85417,0.90563,0.71556,0.72581,1.0522,0.79371,1.08905,0.00137407,0.00137407,0.00137407
73,754.906,0.62625,0.76293,0.57691,0.96987,0.81884,0.90038,0.93438,0.75094,0.8895,0.83731,0.92951,0.74649,0.6922,1.00197,0.588,1.05381,0.00136994,0.00136994,0.00136994
74,764.677,0.60744,0.72602,0.5583,0.95682,0.87312,0.825,0.91409,0.68587,0.87312,0.825,0.91409,0.70547,0.80323,0.87412,0.7189,1.17519,0.00136581,0.00136581,0.00136581
75,774.435,0.61031,0.72712,0.5461,0.97334,0.92668,0.72039,0.9032,0.71718,0.92668,0.72039,0.9032,0.71852,0.75876,0.95847,0.75984,1.14035,0.00136169,0.00136169,0.00136169
76,784.216,0.62824,0.70854,0.56307,0.97355,0.83636,0.86087,0.88428,0.71803,0.83636,0.86087,0.87425,0.73142,0.72849,0.93469,0.68281,1.10728,0.00135756,0.00135756,0.00135756
77,793.968,0.59803,0.61119,0.54445,0.95328,0.87192,0.89573,0.95505,0.73283,0.87192,0.89573,0.94586,0.72924,0.75871,0.83368,0.59669,1.13663,0.00135344,0.00135344,0.00135344
78,803.989,0.60198,0.70197,0.5617,0.96951,0.93829,0.76498,0.87174,0.7223,0.93829,0.76498,0.87174,0.72835,0.71558,0.83318,0.69944,1.07252,0.00134931,0.00134931,0.00134931
79,813.764,0.5809,0.71775,0.51776,0.96099,0.88551,0.82725,0.89383,0.72992,0.88551,0.82725,0.89383,0.73942,0.68614,0.86926,0.68125,1.04266,0.00134519,0.00134519,0.00134519
80,823.584,0.57358,0.64797,0.51327,0.96346,0.93459,0.80002,0.87432,0.72559,0.93459,0.80002,0.87645,0.72327,0.69585,0.85419,0.70608,1.05274,0.00134106,0.00134106,0.00134106
81,833.351,0.56468,0.66271,0.50095,0.94524,0.9247,0.82672,0.92094,0.78605,0.9247,0.82672,0.92094,0.76375,0.5988,0.8429,0.62532,1.00524,0.00133693,0.00133693,0.00133693
82,843.143,0.57937,0.67551,0.51424,0.95416,0.89522,0.8875,0.91457,0.75011,0.89522,0.8875,0.91457,0.73709,0.73539,0.98131,0.63451,1.08404,0.00133281,0.00133281,0.00133281
83,853.113,0.58498,0.69104,0.53105,0.95147,0.86774,0.79756,0.90902,0.77025,0.86774,0.79756,0.90992,0.76705,0.66869,1.06575,0.59849,1.01656,0.00132868,0.00132868,0.00132868
84,862.92,0.55346,0.66129,0.52733,0.95694,0.83551,0.74583,0.84067,0.71364,0.83551,0.74583,0.84067,0.70607,0.68952,0.8832,0.73215,1.05858,0.00132456,0.00132456,0.00132456
85,872.676,0.54722,0.62379,0.52339,0.94907,0.9104,0.82223,0.9059,0.74374,0.9104,0.82223,0.9059,0.74894,0.67863,0.80953,0.64756,1.05838,0.00132043,0.00132043,0.00132043
86,882.469,0.55814,0.65392,0.50772,0.95765,0.9622,0.84893,0.90081,0.7476,0.9622,0.84893,0.90081,0.74315,0.66514,0.85365,0.61914,1.04081,0.0013163,0.0013163,0.0013163
87,892.236,0.56133,0.66199,0.50125,0.97038,0.912,0.91445,0.9579,0.80167,0.912,0.91445,0.9579,0.79951,0.6811,0.77087,0.50787,1.06524,0.00131218,0.00131218,0.00131218
88,903.515,0.57578,0.64936,0.51203,0.95874,0.88595,0.875,0.91818,0.76351,0.88595,0.875,0.91818,0.77022,0.67112,0.93375,0.61373,1.0385,0.00130805,0.00130805,0.00130805
89,913.276,0.56343,0.61269,0.4937,0.94844,0.93016,0.88665,0.92098,0.7446,0.93016,0.88665,0.92098,0.75463,0.69806,0.90435,0.60522,1.09674,0.00130393,0.00130393,0.00130393
90,923.071,0.54713,0.62108,0.47819,0.93094,0.88126,0.87083,0.89103,0.7139,0.88126,0.87083,0.89103,0.70917,0.72419,0.94014,0.713,1.12298,0.0012998,0.0012998,0.0012998
91,932.828,0.54748,0.66231,0.48926,0.94821,0.94246,0.85872,0.91607,0.73792,0.94246,0.85872,0.91607,0.74753,0.69789,0.91849,0.61081,1.04323,0.00129568,0.00129568,0.00129568
92,942.622,0.54417,0.61694,0.47963,0.94411,0.82665,0.77634,0.81502,0.67893,0.82665,0.77634,0.81502,0.68286,0.68487,0.93823,0.89209,1.06375,0.00129155,0.00129155,0.00129155
93,952.606,0.57323,0.64009,0.50732,0.95422,0.90669,0.79826,0.91525,0.768,0.90669,0.79826,0.91525,0.76811,0.6627,0.9481,0.59442,1.05243,0.00128742,0.00128742,0.00128742
94,962.43,0.58442,0.64661,0.52366,0.95679,0.9145,0.78072,0.82635,0.70049,0.9145,0.78072,0.83055,0.70122,0.67632,0.95664,0.81787,1.04517,0.0012833,0.0012833,0.0012833
95,972.198,0.55299,0.61954,0.52161,0.93337,0.88812,0.84545,0.87455,0.70913,0.88812,0.84545,0.87929,0.69883,0.70974,0.99947,0.69965,1.0855,0.00127917,0.00127917,0.00127917
96,982.002,0.53625,0.61521,0.48273,0.94567,0.8798,0.81458,0.88513,0.72993,0.8798,0.81458,0.88513,0.7089,0.66463,0.96197,0.69508,1.05204,0.00127505,0.00127505,0.00127505
