epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,29.2885,0.78119,1.42178,2.04749,1.1549,0.13052,0.39627,0.08631,0.06349,0.13052,0.39627,0.08623,0.05585,1.77965,110.179,170.173,3.51863,0.000546086,0.000546086,0.000546086
2,40.2129,1.03009,1.06626,1.53031,1.22672,0.00493,0.025,0.00117,0.00026,0.00092,0.04167,0.00063,0.00016,nan,nan,nan,nan,0.00109903,0.00109903,0.00109903
3,50.8319,1.04117,0.93773,1.39868,1.26062,0.00505,0.25,0.00381,0.00134,0.003,0.1375,0.00208,0.00075,nan,nan,nan,nan,0.00164922,0.00164922,0.00164922
4,61.6077,1.11038,1.00845,1.39854,1.28106,0.50107,0.14583,0.00052,0.00017,0.50092,0.125,0.00042,0.00014,nan,nan,nan,nan,0.00165462,0.00165462,0.00165462
5,72.4385,1.00091,0.87082,1.22927,1.20375,0.42912,0.37917,0.29236,0.18479,0.42912,0.37917,0.29314,0.2045,1.4042,2.37712,4.26,1.68847,0.0016505,0.0016505,0.0016505
6,83.5457,0.94849,0.82649,1.17545,1.20306,0.76564,0.35417,0.31064,0.21888,0.76564,0.35417,0.31294,0.23198,1.1821,1.69078,3.84987,1.43635,0.00164637,0.00164637,0.00164637
7,94.4324,0.87473,0.81204,1.10937,1.14948,0.30235,0.2375,0.18878,0.12319,0.30235,0.2375,0.18739,0.12646,1.31756,1.99068,3.01647,1.45234,0.00164225,0.00164225,0.00164225
8,105.009,0.84877,0.85352,1.04226,1.13962,0.47582,0.35833,0.34257,0.2413,0.47582,0.35833,0.34238,0.24744,1.35079,2.00151,2.26671,1.44917,0.00163812,0.00163812,0.00163812
9,115.948,0.83776,0.94384,1.07645,1.11458,0.48293,0.2375,0.24568,0.19436,0.48293,0.2375,0.24759,0.20535,1.34786,1.94428,4.28731,1.458,0.00163399,0.00163399,0.00163399
10,126.407,0.80857,0.83911,1.07323,1.10326,0.6722,0.33333,0.39875,0.24968,0.6722,0.33333,0.39238,0.27272,1.30761,1.66891,2.23201,1.34712,0.00162987,0.00162987,0.00162987
11,137.151,0.82024,0.83776,1.01803,1.13631,0.45741,0.54167,0.49749,0.37337,0.45741,0.54167,0.49749,0.3828,1.06721,1.09071,1.82968,1.28254,0.00162574,0.00162574,0.00162574
12,147.937,0.74049,0.8027,0.93828,1.06159,0.62634,0.44929,0.45147,0.29634,0.62634,0.44929,0.45278,0.32738,1.14844,1.31402,2.0231,1.28442,0.00162162,0.00162162,0.00162162
13,158.744,0.73532,0.6858,0.87105,1.07706,0.41106,0.475,0.38062,0.2494,0.39609,0.45,0.36237,0.24135,1.21902,1.42301,2.64348,1.39201,0.00161749,0.00161749,0.00161749
14,169.438,0.75816,0.72314,0.86028,1.08036,0.34968,0.47917,0.40339,0.28464,0.34968,0.47917,0.40339,0.30064,1.23991,1.40538,2.91855,1.4108,0.00161336,0.00161336,0.00161336
15,179.979,0.76938,0.80434,0.91107,1.07305,0.79513,0.48124,0.51669,0.37337,0.79513,0.48124,0.51669,0.39726,1.04713,1.1144,1.80253,1.28775,0.00160924,0.00160924,0.00160924
16,191.011,0.70406,0.66846,0.81805,1.05273,0.86522,0.3125,0.4207,0.33846,0.86522,0.3125,0.42073,0.32828,1.03174,1.4846,2.06895,1.26893,0.00160511,0.00160511,0.00160511
17,201.54,0.65716,0.65101,0.74153,1.01675,0.6421,0.60417,0.64565,0.50064,0.6421,0.60417,0.64565,0.51748,0.96493,0.9838,1.34874,1.20481,0.00160099,0.00160099,0.00160099
18,212.369,0.64352,0.63485,0.79623,1.009,0.54809,0.625,0.49328,0.37416,0.54809,0.625,0.49328,0.39216,1.02694,1.22704,2.09708,1.23535,0.00159686,0.00159686,0.00159686
19,222.797,0.66406,0.67153,0.80757,1.03662,0.63449,0.41559,0.58025,0.44973,0.63449,0.41559,0.58025,0.46916,0.97526,1.1542,1.68198,1.19482,0.00159274,0.00159274,0.00159274
20,233.23,0.62896,0.68827,0.73717,1.01399,0.91961,0.41664,0.66564,0.53377,0.91961,0.41664,0.66568,0.5414,0.91665,1.11545,1.76226,1.14757,0.00158861,0.00158861,0.00158861
21,244.418,0.64674,0.66627,0.73368,1.00376,0.68354,0.55417,0.63433,0.48757,0.64973,0.52917,0.60079,0.47265,0.88212,1.12152,1.37159,1.15352,0.00158448,0.00158448,0.00158448
22,255.191,0.62895,0.63137,0.69466,1.00998,0.61429,0.55417,0.60897,0.50769,0.61429,0.55417,0.60897,0.50889,0.85535,0.94792,1.48389,1.1456,0.00158036,0.00158036,0.00158036
23,265.766,0.62449,0.61816,0.69892,0.99982,0.52385,0.62312,0.66501,0.52042,0.61208,0.53344,0.66454,0.52584,0.82419,1.03636,1.4251,1.13704,0.00157623,0.00157623,0.00157623
24,276.446,0.60799,0.61368,0.66256,0.99142,0.49329,0.64583,0.56751,0.4136,0.49329,0.64583,0.56723,0.4349,0.953,0.95903,1.54934,1.11699,0.00157211,0.00157211,0.00157211
25,287.009,0.60331,0.64896,0.63684,0.99635,0.66323,0.60417,0.70002,0.55181,0.66323,0.60417,0.70002,0.55073,0.8854,1.02506,1.21517,1.13959,0.00156798,0.00156798,0.00156798
26,297.853,0.60345,0.6033,0.68156,1.00009,0.75971,0.69884,0.74644,0.57928,0.75971,0.69884,0.74517,0.58468,0.90531,1.13158,1.0904,1.16121,0.00156385,0.00156385,0.00156385
27,308.688,0.5853,0.62215,0.65042,0.98054,0.72203,0.68333,0.74894,0.60125,0.72203,0.68333,0.74913,0.58679,0.77876,1.02264,1.13192,1.0804,0.00155973,0.00155973,0.00155973
28,319.358,0.57692,0.57354,0.63577,0.98351,0.60529,0.66731,0.61236,0.4873,0.60529,0.66731,0.61236,0.4863,0.92318,1.08773,1.5029,1.15795,0.0015556,0.0015556,0.0015556
29,329.839,0.58516,0.58502,0.6585,0.98997,0.7245,0.6625,0.69487,0.55251,0.7245,0.6625,0.69435,0.54543,0.9457,1.10729,1.18287,1.17071,0.00155148,0.00155148,0.00155148
30,340.586,0.54165,0.53237,0.623,0.97153,0.83991,0.59167,0.76299,0.61065,0.83991,0.59167,0.76299,0.62029,0.84118,0.87646,1.11375,1.10363,0.00154735,0.00154735,0.00154735
31,351.593,0.57017,0.59381,0.60028,0.98691,0.72197,0.7125,0.76451,0.61958,0.72197,0.7125,0.76451,0.61248,0.8042,0.8755,1.11843,1.03132,0.00154323,0.00154323,0.00154323
32,362.415,0.55643,0.60363,0.55621,0.97716,0.75375,0.72862,0.82413,0.68703,0.75375,0.72862,0.82188,0.67439,0.77768,0.92762,0.95454,1.03167,0.0015391,0.0015391,0.0015391
33,373.516,0.57224,0.63289,0.60408,0.98505,0.80734,0.6822,0.76281,0.62052,0.80734,0.6822,0.76281,0.61025,0.7912,0.96563,1.21011,1.05971,0.00153497,0.00153497,0.00153497
34,384.015,0.5625,0.61839,0.63562,0.98414,0.86345,0.5028,0.69662,0.52987,0.86345,0.5028,0.69662,0.53244,0.90217,1.07795,1.25313,1.19766,0.00153085,0.00153085,0.00153085
35,394.507,0.54089,0.56302,0.59638,0.96967,0.56923,0.67917,0.62204,0.46917,0.56923,0.67917,0.62255,0.47816,0.87948,0.98782,1.57001,1.13621,0.00152672,0.00152672,0.00152672
36,404.898,0.52257,0.54106,0.70557,0.94178,0.85074,0.71308,0.81742,0.6675,0.85074,0.71308,0.82346,0.63828,0.7777,1.02134,1.02584,1.10162,0.0015226,0.0015226,0.0015226
37,415.176,0.53543,0.53994,0.55966,0.97589,0.95073,0.76747,0.84621,0.69386,0.95073,0.76747,0.84621,0.68368,0.74102,0.93948,1.03361,1.01701,0.00151847,0.00151847,0.00151847
38,426.175,0.53045,0.50173,0.59723,0.97618,0.78917,0.675,0.74527,0.6207,0.78917,0.675,0.74016,0.63118,0.77892,0.81566,1.04507,1.08505,0.00151434,0.00151434,0.00151434
39,437.173,0.52806,0.51958,0.56094,0.96297,0.86719,0.7338,0.83199,0.67404,0.86719,0.7338,0.83199,0.65793,0.74746,0.92599,0.92047,1.05448,0.00151022,0.00151022,0.00151022
40,447.79,0.56243,0.58153,0.58786,0.98401,0.71832,0.71549,0.72737,0.59055,0.71832,0.71549,0.72737,0.55907,0.81977,1.04667,1.07785,1.09868,0.00150609,0.00150609,0.00150609
