epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,480.649,0.35651,0.4028,0.36706,0.87981,0.59895,0.70833,0.64639,0.47604,0.59895,0.70833,0.64639,0.49817,1.00513,1.01368,1.28861,1.22064,0.00154735,0.00154735,0.00154735
31,496.417,0.34665,0.3645,0.37554,0.8748,0.4228,0.66667,0.48702,0.37829,0.4228,0.66667,0.48702,0.39536,1.00661,1.20037,1.64716,1.2193,0.00154323,0.00154323,0.00154323
32,511.678,0.33077,0.38716,0.34677,0.86763,0.71272,0.61667,0.67521,0.51731,0.71272,0.61667,0.67344,0.52804,0.87785,0.96984,1.22734,1.13916,0.0015391,0.0015391,0.0015391
33,527.234,0.33304,0.37706,0.34537,0.86007,0.49041,0.651,0.59462,0.42138,0.57435,0.62083,0.61751,0.46389,1.07655,1.00501,1.34759,1.30924,0.00153497,0.00153497,0.00153497
34,542.474,0.33545,0.33043,0.34278,0.86661,0.64918,0.57505,0.67331,0.50484,0.64918,0.57505,0.67331,0.52278,0.95981,1.10752,1.19774,1.21718,0.00153085,0.00153085,0.00153085
35,557.928,0.32587,0.35364,0.3354,0.8658,0.75529,0.59167,0.64628,0.51896,0.75529,0.59167,0.64628,0.52485,1.01948,1.14396,1.25926,1.22958,0.00152672,0.00152672,0.00152672
36,573.151,0.3298,0.36246,0.33604,0.85717,0.78245,0.54583,0.59535,0.45377,0.78245,0.54583,0.58909,0.46172,0.97588,1.14387,1.49946,1.19054,0.0015226,0.0015226,0.0015226
37,588.371,0.30283,0.36779,0.32932,0.85207,0.64239,0.6,0.61898,0.46561,0.64239,0.6,0.61623,0.49311,1.01684,1.06966,1.44061,1.19867,0.00151847,0.00151847,0.00151847
38,603.643,0.31642,0.3784,0.32336,0.85575,0.65754,0.55,0.62646,0.47709,0.65754,0.55,0.62646,0.48589,0.98293,1.04053,1.25301,1.21467,0.00151434,0.00151434,0.00151434
39,618.939,0.31968,0.3647,0.31257,0.86152,0.71012,0.7125,0.75487,0.5907,0.71012,0.7125,0.75487,0.60766,0.9284,1.00861,0.9782,1.18784,0.00151022,0.00151022,0.00151022
40,634.677,0.29414,0.32037,0.2908,0.83872,0.81259,0.76645,0.80555,0.62764,0.81259,0.76645,0.80555,0.66131,0.93929,1.05343,1.0331,1.2463,0.00150609,0.00150609,0.00150609
41,650.227,0.29745,0.33294,0.29283,0.8514,0.71235,0.6625,0.75135,0.59214,0.71235,0.6625,0.75135,0.59505,0.87199,1.07605,1.05822,1.15364,0.00150197,0.00150197,0.00150197
42,665.473,0.30628,0.32362,0.28681,0.84123,0.79419,0.74248,0.81338,0.6208,0.79419,0.74248,0.81338,0.64279,0.91311,0.87466,0.93403,1.18832,0.00149784,0.00149784,0.00149784
43,680.722,0.28233,0.31237,0.28009,0.84122,0.91866,0.73765,0.84422,0.62619,0.91866,0.73765,0.84422,0.65352,0.85668,0.95554,0.92173,1.16783,0.00149372,0.00149372,0.00149372
44,696.18,0.27345,0.29956,0.25423,0.83587,0.82065,0.6125,0.71307,0.55666,0.82065,0.6125,0.71307,0.55651,0.89457,0.92298,1.06713,1.20283,0.00148959,0.00148959,0.00148959
45,711.44,0.28965,0.30153,0.26768,0.8333,0.66515,0.70833,0.74825,0.57453,0.66515,0.70833,0.74825,0.59331,0.96246,0.99541,1.0684,1.20709,0.00148546,0.00148546,0.00148546
46,726.71,0.29424,0.29792,0.27667,0.8432,0.93879,0.6991,0.80538,0.63071,0.93879,0.6991,0.80538,0.66418,0.85025,0.85259,0.94672,1.11322,0.00148134,0.00148134,0.00148134
47,742.356,0.29583,0.30799,0.27138,0.84941,0.86684,0.68224,0.78789,0.60438,0.86684,0.68224,0.78789,0.61885,0.86888,0.89777,0.99646,1.14385,0.00147721,0.00147721,0.00147721
48,757.789,0.29117,0.28723,0.26414,0.84202,0.80458,0.73333,0.8497,0.63097,0.80458,0.73333,0.85536,0.66646,0.94307,0.83274,0.88983,1.20542,0.00147309,0.00147309,0.00147309
49,773.344,0.27069,0.29648,0.24993,0.82564,0.83953,0.67757,0.7439,0.57487,0.83953,0.67757,0.7439,0.59589,0.89399,0.93542,1.03291,1.13131,0.00146896,0.00146896,0.00146896
50,788.622,0.27309,0.33865,0.27304,0.83316,0.55873,0.8375,0.7146,0.53786,0.55873,0.8375,0.7146,0.56434,0.95162,0.9094,0.98978,1.18679,0.00146483,0.00146483,0.00146483
51,803.878,0.27777,0.30851,0.25682,0.83603,0.67081,0.74583,0.77684,0.60057,0.67081,0.74583,0.77684,0.62415,0.88366,0.86636,1.19477,1.16477,0.00146071,0.00146071,0.00146071
52,819.122,0.28274,0.30963,0.25823,0.83492,0.76079,0.71006,0.78332,0.61697,0.76079,0.71006,0.78332,0.63755,0.92786,0.98838,0.93424,1.18584,0.00145658,0.00145658,0.00145658
53,834.587,0.26529,0.2838,0.24163,0.82244,0.72141,0.82213,0.81247,0.64172,0.72141,0.82213,0.80541,0.6669,0.89969,0.89073,0.92725,1.14561,0.00145246,0.00145246,0.00145246
54,850.207,0.27934,0.28853,0.24217,0.83586,0.74692,0.84817,0.83571,0.6273,0.73068,0.82733,0.83042,0.65113,0.92826,0.86251,0.76037,1.1676,0.00144833,0.00144833,0.00144833
55,865.505,0.28083,0.29077,0.25547,0.83554,0.73275,0.5875,0.6757,0.50313,0.73275,0.5875,0.6757,0.52587,1.08951,0.86245,1.21741,1.29277,0.00144421,0.00144421,0.00144421
56,880.741,0.26989,0.28664,0.24068,0.82053,0.66023,0.7125,0.70609,0.55141,0.66023,0.7125,0.70609,0.58178,0.87444,0.89675,1.11065,1.13409,0.00144008,0.00144008,0.00144008
57,896.169,0.26875,0.27142,0.25378,0.83191,0.73478,0.7125,0.75517,0.59166,0.73478,0.7125,0.75517,0.6048,0.90643,0.84135,0.97833,1.16512,0.00143595,0.00143595,0.00143595
58,911.436,0.26356,0.28433,0.24766,0.83031,0.89451,0.68405,0.78314,0.6155,0.89451,0.68405,0.78314,0.62665,0.89682,0.8417,1.01813,1.22569,0.00143183,0.00143183,0.00143183
59,926.701,0.26639,0.27997,0.24121,0.82498,0.78121,0.73383,0.76751,0.56105,0.74922,0.70925,0.73755,0.56777,0.89844,0.83152,1.01954,1.19737,0.0014277,0.0014277,0.0014277
60,941.945,0.25397,0.2826,0.2341,0.81429,0.80367,0.67593,0.74632,0.57161,0.80367,0.67593,0.74041,0.58802,0.89844,0.85665,1.16746,1.16501,0.00142358,0.00142358,0.00142358
61,957.426,0.27336,0.26616,0.24089,0.82786,0.70453,0.75833,0.77402,0.59807,0.70453,0.75833,0.78933,0.63063,0.87812,0.81091,0.99943,1.15335,0.00141945,0.00141945,0.00141945
62,972.678,0.25987,0.26198,0.23023,0.82895,0.83926,0.70354,0.84509,0.69624,0.83926,0.70354,0.84509,0.67905,0.79929,0.87985,0.836,1.1295,0.00141532,0.00141532,0.00141532
63,988.262,0.24904,0.25373,0.21392,0.8241,0.69784,0.75833,0.7521,0.57609,0.69784,0.75833,0.75346,0.59611,0.89978,0.9292,1.05778,1.20271,0.0014112,0.0014112,0.0014112
64,1003.56,0.24202,0.26143,0.2295,0.8087,0.56184,0.76486,0.60326,0.49797,0.56184,0.76486,0.60326,0.51036,0.77738,0.802,1.06828,1.12068,0.00140707,0.00140707,0.00140707
65,1018.82,0.25698,0.27785,0.25212,0.81905,0.71788,0.8375,0.79911,0.61034,0.71788,0.8375,0.79911,0.62583,0.83951,0.83554,0.91231,1.1986,0.00140295,0.00140295,0.00140295
66,1034.27,0.25238,0.25659,0.23494,0.81441,0.70071,0.69167,0.7592,0.59778,0.70071,0.69167,0.7592,0.59966,0.89012,0.88328,0.94324,1.24529,0.00139882,0.00139882,0.00139882
67,1049.53,0.25354,0.2546,0.22117,0.81489,0.96207,0.64583,0.82437,0.65629,0.96207,0.64583,0.82437,0.67757,0.81669,0.82464,0.95813,1.15951,0.0013947,0.0013947,0.0013947
68,1064.77,0.2427,0.26241,0.22068,0.81646,0.83523,0.75833,0.82243,0.64651,0.82506,0.75894,0.83074,0.66544,0.83451,0.85969,0.87599,1.15121,0.00139057,0.00139057,0.00139057
69,1080.01,0.2429,0.27338,0.22363,0.82493,0.75353,0.67022,0.75423,0.61795,0.75353,0.67022,0.75423,0.63032,0.7915,0.89841,1.00459,1.14629,0.00138644,0.00138644,0.00138644
70,1095.43,0.24567,0.25371,0.23666,0.81882,0.89087,0.7125,0.79061,0.64422,0.89087,0.7125,0.79061,0.64256,0.86223,0.86956,0.81929,1.2016,0.00138232,0.00138232,0.00138232
71,1110.68,0.23648,0.24194,0.22312,0.81358,0.84037,0.71667,0.77429,0.6291,0.84037,0.71667,0.77429,0.62978,0.8435,0.93791,0.95256,1.18337,0.00137819,0.00137819,0.00137819
72,1125.89,0.23937,0.24351,0.20962,0.81269,0.87443,0.6875,0.87381,0.68062,0.87888,0.71659,0.8812,0.68744,0.82776,0.89271,0.81305,1.13086,0.00137407,0.00137407,0.00137407
73,1141.11,0.23519,0.24635,0.21678,0.81379,0.74463,0.80833,0.85529,0.66116,0.74463,0.80833,0.85529,0.65409,0.79686,0.98861,0.86852,1.11625,0.00136994,0.00136994,0.00136994
74,1156.53,0.23401,0.23724,0.20247,0.81538,0.80074,0.85417,0.85832,0.64131,0.80074,0.85417,0.85832,0.6534,0.87804,0.91252,0.96488,1.18869,0.00136581,0.00136581,0.00136581
75,1171.76,0.23693,0.24406,0.20147,0.80391,0.8343,0.80833,0.85031,0.65826,0.8343,0.80833,0.85031,0.68077,0.80493,0.86097,0.81381,1.13211,0.00136169,0.00136169,0.00136169
76,1187.01,0.23163,0.23833,0.20014,0.81058,0.76153,0.78816,0.84226,0.66599,0.91851,0.68333,0.81778,0.67739,0.82486,0.85782,0.75835,1.19057,0.00135756,0.00135756,0.00135756
77,1202.23,0.22669,0.22615,0.20326,0.80446,0.90685,0.74499,0.86004,0.65509,0.90685,0.74499,0.86004,0.69422,0.85609,0.95643,0.72495,1.15456,0.00135344,0.00135344,0.00135344
78,1217.66,0.22565,0.22692,0.19705,0.80211,0.97283,0.71917,0.87609,0.70264,0.8132,0.85593,0.89989,0.71917,0.86467,0.91625,0.86743,1.17999,0.00134931,0.00134931,0.00134931
79,1233.22,0.23345,0.21887,0.21518,0.81095,0.92532,0.86572,0.92678,0.70404,0.92532,0.86572,0.93325,0.71826,0.81091,0.86317,0.63169,1.10422,0.00134519,0.00134519,0.00134519
80,1248.76,0.22334,0.22179,0.19924,0.80265,0.89182,0.78333,0.89753,0.69801,0.89182,0.78333,0.89753,0.72634,0.84945,0.90132,0.76254,1.14524,0.00134106,0.00134106,0.00134106
81,1264.31,0.21438,0.24484,0.19871,0.8134,0.78833,0.80833,0.86096,0.66219,0.78833,0.80833,0.86096,0.66577,0.88721,0.99501,0.89595,1.23492,0.00133693,0.00133693,0.00133693
82,1279.71,0.21364,0.23515,0.19258,0.81387,0.82115,0.7625,0.80177,0.63456,0.82115,0.7625,0.80177,0.6644,0.8597,0.84893,1.00642,1.13955,0.00133281,0.00133281,0.00133281
83,1294.91,0.22898,0.2152,0.19511,0.80179,0.71634,0.7968,0.80361,0.64153,0.70588,0.7625,0.80056,0.66338,0.80847,0.82939,0.75757,1.1501,0.00132868,0.00132868,0.00132868
84,1310.13,0.22935,0.22809,0.19736,0.80905,0.83972,0.81667,0.84679,0.68953,0.83972,0.81667,0.84679,0.69841,0.856,1.00145,0.77166,1.10544,0.00132456,0.00132456,0.00132456
85,1325.36,0.24187,0.22813,0.20451,0.81104,0.89609,0.80833,0.89647,0.71825,0.89609,0.80833,0.89647,0.71774,0.78407,0.88456,0.69664,1.11872,0.00132043,0.00132043,0.00132043
86,1341.07,0.23194,0.23835,0.19209,0.80172,0.95834,0.82442,0.92206,0.74469,0.95834,0.82442,0.92206,0.74883,0.74052,0.86776,0.63829,1.07412,0.0013163,0.0013163,0.0013163
87,1356.61,0.22456,0.22295,0.19786,0.81535,0.83612,0.78194,0.86879,0.68511,0.83612,0.78194,0.86879,0.6918,0.75807,0.82537,0.71309,1.08,0.00131218,0.00131218,0.00131218
88,1371.86,0.21543,0.21463,0.18301,0.80464,0.913,0.7875,0.87975,0.7121,0.913,0.7875,0.87975,0.71238,0.81951,0.99402,0.77543,1.11488,0.00130805,0.00130805,0.00130805
89,1387.08,0.21287,0.22273,0.19533,0.80174,0.85199,0.82583,0.87405,0.69694,0.85199,0.82583,0.87405,0.7214,0.72366,0.8157,0.70934,1.07502,0.00130393,0.00130393,0.00130393
90,1402.45,0.21991,0.21093,0.19633,0.80724,0.79579,0.80083,0.81029,0.66083,0.79579,0.80083,0.81029,0.67625,0.77665,0.83843,0.9602,1.11561,0.0012998,0.0012998,0.0012998
91,1417.65,0.22382,0.23242,0.19649,0.80425,0.79113,0.79666,0.83757,0.67002,0.79113,0.79666,0.8416,0.68111,0.76984,0.86524,0.87405,1.11624,0.00129568,0.00129568,0.00129568
92,1432.88,0.22662,0.21764,0.19221,0.80904,0.86577,0.84692,0.9049,0.71308,0.86577,0.84692,0.9049,0.70988,0.88526,0.84804,0.69788,1.14444,0.00129155,0.00129155,0.00129155
