epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,158.617,0.76763,0.90539,0.7434,1.00071,0.71632,0.81042,0.80959,0.6256,0.72821,0.82292,0.82056,0.65005,0.81497,0.99497,0.94966,1.06645,0.00155148,0.00155148,0.00155148
30,162.861,0.75744,0.84812,0.72487,0.98891,0.79113,0.8,0.81564,0.62283,0.78107,0.825,0.80869,0.63008,0.81409,1.25513,1.05191,1.11911,0.00154735,0.00154735,0.00154735
31,167.202,0.74802,0.84514,0.74648,0.99862,0.76365,0.62938,0.70698,0.55132,0.76365,0.62938,0.70001,0.56475,0.78413,1.29332,1.17656,1.05434,0.00154323,0.00154323,0.00154323
32,171.447,0.69767,0.83217,0.7203,0.97749,0.92016,0.75758,0.88052,0.69124,0.92016,0.75758,0.88052,0.70576,0.75825,1.06361,0.84425,1.05148,0.0015391,0.0015391,0.0015391
33,175.918,0.71136,0.80474,0.70825,0.97485,0.70262,0.7403,0.80054,0.6272,0.68511,0.7278,0.7777,0.6114,0.76979,1.22529,1.04691,1.12029,0.00153497,0.00153497,0.00153497
34,180.22,0.73736,0.87712,0.73376,0.98032,0.83156,0.76667,0.80985,0.63748,0.83156,0.76667,0.80985,0.65161,0.78057,0.84914,0.98238,1.03766,0.00153085,0.00153085,0.00153085
35,184.472,0.7356,0.78803,0.69604,0.96881,0.78528,0.79288,0.85971,0.67162,0.78528,0.79288,0.85971,0.68945,0.78508,0.87833,0.87489,1.0315,0.00152672,0.00152672,0.00152672
36,188.79,0.7145,0.84623,0.70402,0.97891,0.64915,0.68542,0.71235,0.53827,0.64915,0.68542,0.71586,0.55534,0.82591,1.12259,1.18897,1.07216,0.0015226,0.0015226,0.0015226
37,193.099,0.70859,3.14884,0.69269,0.96849,0.80533,0.66924,0.75032,0.55199,0.80533,0.66924,0.75032,0.569,0.9728,1.17543,1.2015,1.13198,0.00151847,0.00151847,0.00151847
38,197.402,0.73609,0.84293,0.72546,0.97883,0.73865,0.69063,0.75266,0.5566,0.75927,0.70313,0.75703,0.55978,0.81791,1.04737,1.27716,1.06023,0.00151434,0.00151434,0.00151434
39,201.715,0.71784,0.8013,0.71028,0.96204,0.85919,0.76875,0.80778,0.65479,0.88437,0.79375,0.83431,0.63983,0.81244,1.1295,0.97904,1.06417,0.00151022,0.00151022,0.00151022
40,206.052,0.70984,0.83203,0.70393,0.9881,0.88516,0.82274,0.86522,0.6962,0.8704,0.80853,0.85029,0.68829,0.71222,1.20386,0.82867,1.0057,0.00150609,0.00150609,0.00150609
41,210.311,0.72903,0.81811,0.71589,0.97276,0.83906,0.84499,0.84515,0.66994,0.83906,0.84499,0.84316,0.65675,0.7715,0.9468,0.88568,1.0603,0.00150197,0.00150197,0.00150197
42,214.612,0.69578,0.78846,0.70814,0.97046,0.76428,0.74583,0.7881,0.64801,0.76428,0.74583,0.78366,0.62379,0.76907,1.04631,0.9562,1.06936,0.00149784,0.00149784,0.00149784
43,218.838,0.69147,0.79838,0.64594,0.97241,0.78824,0.82083,0.82024,0.65666,0.78824,0.82083,0.82024,0.65059,0.73773,0.85482,0.9412,1.01539,0.00149372,0.00149372,0.00149372
44,223.151,0.65903,0.78473,0.62527,0.95148,0.85797,0.80208,0.85501,0.65299,0.88146,0.78044,0.84182,0.64686,0.82486,1.00321,0.83355,1.0493,0.00148959,0.00148959,0.00148959
45,227.402,0.67703,0.73906,0.61798,0.9617,0.88129,0.8775,0.92799,0.72243,0.82323,0.95118,0.93674,0.73905,0.7604,0.78472,0.6894,1.05902,0.00148546,0.00148546,0.00148546
46,231.844,0.67549,0.79308,0.59807,0.94901,0.83254,0.77917,0.83692,0.69016,0.83254,0.77917,0.84047,0.68134,0.6907,0.96754,0.82462,1.01083,0.00148134,0.00148134,0.00148134
47,236.125,0.67429,0.81444,0.64266,0.96609,0.8414,0.79167,0.85848,0.6976,0.8414,0.79167,0.85848,0.68487,0.72267,0.92758,0.79194,1.09528,0.00147721,0.00147721,0.00147721
48,240.416,0.67276,0.79445,0.63843,0.96638,0.90286,0.60833,0.774,0.61938,0.94185,0.62017,0.79509,0.60803,0.72775,0.95705,1.03579,1.04813,0.00147309,0.00147309,0.00147309
49,244.682,0.66616,0.7956,0.69328,0.95867,0.80512,0.86142,0.88137,0.70385,0.80512,0.86142,0.88137,0.70652,0.80083,0.83852,0.80294,1.05428,0.00146896,0.00146896,0.00146896
50,248.893,0.6657,0.76533,0.65732,0.95138,0.88748,0.74557,0.89048,0.70416,0.88748,0.74557,0.89415,0.70146,0.73884,0.89996,0.75015,1.03943,0.00146483,0.00146483,0.00146483
51,253.184,0.64502,0.78165,0.60631,0.94172,0.87997,0.82518,0.90311,0.71326,0.87997,0.82518,0.90311,0.72375,0.71776,0.83698,0.66912,1.04401,0.00146071,0.00146071,0.00146071
52,257.465,0.64406,0.71195,0.57778,0.94296,0.8976,0.80109,0.88869,0.6971,0.8976,0.80109,0.88869,0.69773,0.75507,0.91526,0.72551,1.0535,0.00145658,0.00145658,0.00145658
53,261.659,0.65662,0.75938,0.60059,0.93608,0.78647,0.8354,0.8316,0.65105,0.78647,0.8354,0.8316,0.66715,0.75712,0.84018,0.98926,1.00571,0.00145246,0.00145246,0.00145246
54,265.913,0.62097,0.70225,0.58024,0.94051,0.83074,0.78091,0.81727,0.66936,0.83074,0.78091,0.81727,0.66532,0.72947,0.91432,0.88012,1.05697,0.00144833,0.00144833,0.00144833
55,270.19,0.65682,0.73964,0.60636,0.94991,0.84139,0.80395,0.89348,0.72094,0.84139,0.80395,0.89348,0.7014,0.73135,1.05122,0.69083,1.04672,0.00144421,0.00144421,0.00144421
56,274.498,0.60515,0.69882,0.54723,0.92319,0.81036,0.86008,0.88268,0.70924,0.81036,0.86008,0.88268,0.68811,0.73825,1.08006,0.69127,1.04053,0.00144008,0.00144008,0.00144008
